estado,municipio,cp,asentamiento,tipo
México,Toluca,50070,Independencia,Colonia
México,Toluca,50070,Meteoro,Colonia
México,Toluca,50070,"Reforma y FNM (San Juan Bautista)",Colonia
México,Toluca,50070,"Villas Fontana I",Fraccionamiento
México,Toluca,50070,"Villas Fontana II",Fraccionamiento
México,Toluca,50071,Toluca,"Zona industrial"
México,Toluca,50075,Científicos,Colonia
México,Toluca,50075,"Las Torres",Fraccionamiento
México,Toluca,50076,"Residencial las Torres",Fraccionamiento
México,Toluca,50080,"La Merced  (Alameda)",Barrio
México,Toluca,50080,"San Bernardino",Barrio
México,Toluca,50090,"5 de Mayo",Colonia
México,Toluca,50090,"Santa Clara",Barrio
México,Toluca,50100,"14 de Diciembre",Colonia
México,Toluca,50100,"Bosques de San Mateo",Colonia
México,Toluca,50100,"El Trigo",Fraccionamiento
México,Toluca,50100,"Ex-Hacienda San Jorge",Colonia
México,Toluca,50100,"La Joya",Colonia
México,Toluca,50100,"La Ribera I",Residencial
México,Toluca,50100,"La Ribera II",Residencial
México,Toluca,50100,"La Ribera III",Residencial
México,Toluca,50100,"La Ribera IV",Residencial
México,Toluca,50100,"Lomas de San Mateo",Fraccionamiento
México,Toluca,50100,"Miguel Hidalgo (Corralitos)",Colonia
México,Toluca,50100,"Niños Héroes",Colonia
México,Toluca,50100,"Nueva Oxtotitlán",Colonia
México,Toluca,50100,"Parque de San Mateo",Fraccionamiento
México,Toluca,50100,"Parques Nacionales",Colonia
México,Toluca,50100,Protinbos,Colonia
México,Toluca,50100,"Rincón del Parque",Colonia
México,Toluca,50100,"San Mateo Oxtotitlán",Colonia
México,Toluca,50103,"De Atotonilco",Barrio
México,Toluca,50103,"De Tlanepantla",Barrio
México,Toluca,50103,"De Tlayaca",Barrio
México,Toluca,50110,Cultural,Colonia
México,Toluca,50110,"Del Deporte",Colonia
México,Toluca,50110,"Guadalupe San Buenaventura",Colonia
México,Toluca,50110,"Plazas de San Buenaventura",Fraccionamiento
México,Toluca,50110,"Real del Bosque",Fraccionamiento
México,Toluca,50110,"San Buenaventura",Colonia
México,Toluca,50110,"Vicente Guerrero",Colonia
México,Toluca,50110,"Villas de San Buenaventura",Fraccionamiento
México,Toluca,50115,"Loma Bonita",Colonia
México,Toluca,50120,Ciprés,Colonia
México,Toluca,50120,Colón,Residencial
México,Toluca,50120,"Federal (Adolfo López Mateos)",Colonia
México,Toluca,50120,Granjas,Colonia
México,Toluca,50120,"Morelos 1a Sección",Colonia
México,Toluca,50120,"Morelos 2a Secc",Colonia
México,Toluca,50122,"Zona Militar","Zona federal"
México,Toluca,50123,"Paseo Tollocan INFONAVIT",Fraccionamiento
México,Toluca,50130,Altamirano,Colonia
México,Toluca,50130,Américas,Colonia
México,Toluca,50130,Cuauhtémoc,Colonia
México,Toluca,50130,"Francisco Murguía El Ranchito",Colonia
México,Toluca,50130,Universidad,Colonia
México,Toluca,50140,"Nueva Santa María",Colonia
México,Toluca,50140,"Nueva Santa María de las Rosas",Colonia
México,Toluca,50140,"Santa María de las Rosas",Colonia
México,Toluca,50140,Terminal,Colonia
México,Toluca,50140,"Valle Don Camilo",Fraccionamiento
México,Toluca,50140,"Valle Verde",Colonia
México,Toluca,50140,"Villas Florencia",Fraccionamiento
México,Toluca,50150,"Comisión Federal de Electricidad",Colonia
México,Toluca,50150,"Izcalli IPIEM",Colonia
México,Toluca,50150,"Izcalli Toluca",Colonia
México,Toluca,50150,"Juan Beltrán","Conjunto habitaciona"
México,Toluca,50150,Progreso,Colonia
México,Toluca,50150,"Salvador Sánchez Colín",Colonia
México,Toluca,50150,"San Sebastián",Barrio
México,Toluca,50150,Vértice,Fraccionamiento
México,Toluca,50160,"Santa Ana Tlapaltitlán",Colonia
México,Toluca,50160,"Villas de Santa Ana",Fraccionamiento
México,Toluca,50160,"Villas de Santa Ana I",Fraccionamiento
México,Toluca,50160,"Villas de Santa Ana II",Fraccionamiento
México,Toluca,50160,"Villas de Santa Ana III",Fraccionamiento
México,Toluca,50160,"Villas de Santa Ana IV",Fraccionamiento
México,Toluca,50160,"Villas de Santa Ana V",Fraccionamiento
México,Toluca,50160,"Villas de Santa Ana VI",Fraccionamiento
México,Toluca,50160,"Villas de Santa Ana VII",Fraccionamiento
México,Toluca,50168,"La Machincuepa",Fraccionamiento
México,Toluca,50168,"Santa María Zozoquilpan",Colonia
México,Toluca,50170,"El Seminario 1a Sección",Colonia
México,Toluca,50170,"El Seminario 2a Sección",Colonia
México,Toluca,50170,"El Seminario 3a Sección",Colonia
México,Toluca,50170,"El Seminario 4a Sección",Colonia
México,Toluca,50170,"El Seminario 5a Sección",Colonia
México,Toluca,50170,"Héroes del 5 de Mayo",Colonia
México,Toluca,50170,"Isidro Fabela 1a Sección",Colonia
México,Toluca,50170,"Isidro Fabela 2a Sección",Colonia
México,Toluca,50170,"Las Haciendas",Colonia
México,Toluca,50170,"Ocho Cedros",Colonia
México,Toluca,50170,"Ocho Cedros 2a Sección",Colonia
México,Toluca,50170,"Rancho Dolores",Fraccionamiento
México,Toluca,50170,"Villa Hogar",Colonia
México,Toluca,50170,"Villas el Limoncito",Fraccionamiento
México,Toluca,50180,"Ampliación Lázaro Cárdenas",Colonia
México,Toluca,50180,Azteca,Colonia
México,Toluca,50180,"Bosques de Colón",Fraccionamiento
México,Toluca,50180,"Del Parque",Colonia
México,Toluca,50180,"Hermanos de la Vega",Colonia
México,Toluca,50180,"Lázaro Cárdenas",Colonia
México,Toluca,50180,"Moderna de la Cruz",Colonia
México,Toluca,50190,"Benito Juárez",Colonia
México,Toluca,50190,"Emiliano Zapata",Colonia
México,Toluca,50190,"Eva Sámano de López Mateos",Colonia
México,Toluca,50190,"La Magdalena",Colonia
México,Toluca,50190,"Unidad Victoria",Colonia
México,Toluca,50200,"Armando Neyra Chavez",Colonia
México,Toluca,50200,"Barrio San Gabriel",Colonia
México,Toluca,50200,"La Trinidad",Colonia
México,Toluca,50200,"San Andrés Cuexcontitlán",Pueblo
México,Toluca,50200,"San Cristóbal Huichochitlán",Pueblo
México,Toluca,50200,"San Salvador",Colonia
México,Toluca,50203,"Paseos del Pilar",Fraccionamiento
México,Toluca,50205,"Jicaltepec Cuexconitlán",Colonia
México,Toluca,50205,"La Concepción",Colonia
México,Toluca,50205,Natividad,Colonia
México,Toluca,50205,"San Andrés",Colonia
México,Toluca,50205,"San Diego de los Padres Cuexcontitlán",Colonia
México,Toluca,50205,"San Diego de los Padres Otzacatipan",Ejido
México,Toluca,50205,"San Diego los Padres Cuexcontitlán Sección 5 B",Colonia
México,Toluca,50205,"San José Guadalupe",Colonia
México,Toluca,50205,"Santa Rosa",Colonia
México,Toluca,50206,"La Loma Cuexcontitlán",Ejido
México,Toluca,50206,"San Diego Linares",Pueblo
México,Toluca,50209,"Toluca (Lic. Adolfo López Mateos)",Aeropuerto
México,Toluca,50210,"Bosques de Cantabria",Fraccionamiento
México,Toluca,50210,"Hacienda del Valle I",Fraccionamiento
México,Toluca,50210,"Hacienda del Valle II",Fraccionamiento
México,Toluca,50210,"Hacienda San José",Residencial
México,Toluca,50210,"La Magdalena",Barrio
México,Toluca,50210,"Los Sauces I",Fraccionamiento
México,Toluca,50210,"Los Sauces II",Fraccionamiento
México,Toluca,50210,"Los Sauces III",Fraccionamiento
México,Toluca,50210,"Los Sauces IV",Colonia
México,Toluca,50210,"Los Sauces V",Fraccionamiento
México,Toluca,50210,"Rancho San José","Conjunto habitaciona"
México,Toluca,50210,"Santa Cruz Otzacatipán",Colonia
México,Toluca,50210,"Villa Mane",Fraccionamiento
México,Toluca,50210,"Villa Tulipanes",Fraccionamiento
México,Toluca,50210,"Villas de la Hacienda 1a. Sección",Fraccionamiento
México,Toluca,50210,"Villas de la Hacienda 2a. Sección",Fraccionamiento
México,Toluca,50214,"Balcones Santín",Fraccionamiento
México,Toluca,50214,"Paseos Santín",Fraccionamiento
México,Toluca,50214,"Villas Santín",Fraccionamiento
México,Toluca,50220,"De Canaleja",Barrio
México,Toluca,50220,"San Mateo Otzacatipan",Pueblo
México,Toluca,50220,"Villas de San Mateo",Fraccionamiento
México,Toluca,50223,"Parque industrial Exportec I","Zona industrial"
México,Toluca,50223,"Parque industrial Exportec II","Zona industrial"
México,Toluca,50225,"Bordo de las Canastas",Fraccionamiento
México,Toluca,50225,"Geovillas Centenario",Fraccionamiento
México,Toluca,50225,"Nueva San Francisco",Colonia
México,Toluca,50225,"San Miguel Totoltepec",Pueblo
México,Toluca,50226,"La Arboleda II",Fraccionamiento
México,Toluca,50226,"La Arboleda III",Fraccionamiento
México,Toluca,50226,"San Pedro Totoltepec",Pueblo
México,Toluca,50226,"Villas Santa María (Galaxia)",Colonia
México,Toluca,50227,"Geovillas de San Mateo",Fraccionamiento
México,Toluca,50227,"La Floresta",Fraccionamiento
México,Toluca,50227,"Misiones de Santa Esperanza",Colonia
México,Toluca,50227,"Paseos de Toluca",Fraccionamiento
México,Toluca,50227,"Rinconadas del Pilar",Fraccionamiento
México,Toluca,50227,"Villas de Santa Mónica",Fraccionamiento
México,Toluca,50228,"Geo Villas de la Ind","Unidad habitacional"
México,Toluca,50228,"Geo Villas de la Ind. II",Fraccionamiento
México,Toluca,50228,"Geovillas los Cedros","Unidad habitacional"
México,Toluca,50228,"La Arboleda",Fraccionamiento
México,Toluca,50228,"La Arboleda IV",Fraccionamiento
México,Toluca,50228,"La Arboleda V",Fraccionamiento
México,Toluca,50228,"La Crespa",Barrio
México,Toluca,50228,"Las Fuentes",Residencial
México,Toluca,50228,"Las Fuentes del Ordal",Fraccionamiento
México,Toluca,50228,"Las Fuentes Ind.","Unidad habitacional"
México,Toluca,50228,"Los Sabinos",Fraccionamiento
México,Toluca,50228,"Villa de San Andrés",Fraccionamiento
México,Toluca,50230,"San Blas Otzacatipan",Colonia
México,Toluca,50230,"San Blas Totoltepec",Colonia
México,Toluca,50230,"San José Guadalupe Otzacatipan",Pueblo
México,Toluca,50230,"San Nicolás Tolentino",Pueblo
México,Toluca,50233,"Parque industrial Toluca 2000","Zona industrial"
México,Toluca,50233,"Parque industrial Vesta","Zona industrial"
México,Toluca,50235,"El Cerrillo Vista Hermosa",Colonia
México,Toluca,50235,"Guadalupe Totoltepec",Barrio
México,Toluca,50235,"San Francisco",Colonia
México,Toluca,50235,"San Francisco Totoltepec",Pueblo
México,Toluca,50236,"Arroyo Vista Hermosa",Colonia
México,Toluca,50236,"La Constitución Totoltepec",Colonia
México,Toluca,50240,"Campo Real I",Fraccionamiento
México,Toluca,50240,"El Carmen Totoltepec",Colonia
México,Toluca,50240,"El Olimpo",Fraccionamiento
México,Toluca,50240,"Los Ahuehuetes",Fraccionamiento
México,Toluca,50240,"Prados de Tollocan",Fraccionamiento
México,Toluca,50245,"Campo Real","Unidad habitacional"
México,Toluca,50245,"Campo Real II",Fraccionamiento
México,Toluca,50245,"Campo Real III","Unidad habitacional"
México,Toluca,50245,"Hacienda La Galia",Fraccionamiento
México,Toluca,50245,"Jesús García Lovera ""El Pilar""",Colonia
México,Toluca,50245,"La Alameda","Unidad habitacional"
México,Toluca,50245,"Las Bugambilias","Unidad habitacional"
México,Toluca,50245,"Los Héroes I",Fraccionamiento
México,Toluca,50245,"María Bonita",Fraccionamiento
México,Toluca,50245,"Residencial la Joya","Unidad habitacional"
México,Toluca,50245,"San Antonio Abad","Unidad habitacional"
México,Toluca,50245,"San Jerónimo","Unidad habitacional"
México,Toluca,50245,"Santa María Totoltepec",Pueblo
México,Toluca,50245,"Sor Juana Inés de la Cruz","Unidad habitacional"
México,Toluca,50246,"El Coecillo",Colonia
México,Toluca,50246,"Los Héroes II",Fraccionamiento
México,Toluca,50246,"Los Héroes III",Fraccionamiento
México,Toluca,50250,"La Cañada",Colonia
México,Toluca,50250,"La Curva",Colonia
México,Toluca,50250,"La Loma",Residencial
México,Toluca,50250,"Las Margaritas",Fraccionamiento
México,Toluca,50250,"Las Palomas",Fraccionamiento
México,Toluca,50250,"Rancho de Maya",Colonia
México,Toluca,50250,"San Felipe Tlalmimilolpan",Pueblo
México,Toluca,50250,"Santa Juanita",Ejido
México,Toluca,50253,"Dos Ríos",Colonia
México,Toluca,50253,"El Calvario",Colonia
México,Toluca,50253,"Jardines de San Pedro",Colonia
México,Toluca,50253,"La Comunidad",Colonia
México,Toluca,50253,"Los Álamos",Colonia
México,Toluca,50254,"Balcones de San Felipe",Fraccionamiento
México,Toluca,50254,"Del Panteón",Barrio
México,Toluca,50254,"El Frontón",Colonia
México,Toluca,50254,"El Mirador",Colonia
México,Toluca,50254,"El Mogote",Colonia
México,Toluca,50254,"La Joya",Colonia
México,Toluca,50254,"La Venta",Colonia
México,Toluca,50254,"Loma Bonita",Colonia
México,Toluca,50254,Tlala,Colonia
México,Toluca,50255,"Cristo Rey",Colonia
México,Toluca,50255,"El Durazno",Colonia
México,Toluca,50255,"El Mirador",Colonia
México,Toluca,50255,"El Refugio",Colonia
México,Toluca,50255,Guadalupe,Colonia
México,Toluca,50255,"Linda Vista",Colonia
México,Toluca,50255,"Loma Bonita",Colonia
México,Toluca,50255,"Los Pajaritos",Colonia
México,Toluca,50255,"Paraje Tlalmimilolpan",Colonia
México,Toluca,50255,"San Juan Tilapa Centro",Colonia
México,Toluca,50255,"Santa María",Colonia
México,Toluca,50255,"Santiago Tlacotepec",Colonia
México,Toluca,50255,"Santiago Tlacotepec Centro",Colonia
México,Toluca,50255,"Vista Hermosa",Colonia
México,Toluca,50256,"Agua Bendita",Colonia
México,Toluca,50256,"El Calvario",Colonia
México,Toluca,50256,"El Canal",Colonia
México,Toluca,50256,"Las Barraanquitas",Colonia
México,Toluca,50256,"Las Palmas",Colonia
México,Toluca,50257,Apilulco,Colonia
México,Toluca,50257,"Benito Juárez",Colonia
México,Toluca,50257,"El Cruzado",Colonia
México,Toluca,50257,"La Joya",Colonia
México,Toluca,50257,"La Joya de Ignacio Esquivel",Colonia
México,Toluca,50257,"Loma Bonita",Colonia
México,Toluca,50257,Tollocan,Colonia
México,Toluca,50258,Acuxtitla,Colonia
México,Toluca,50258,"El Chamizal",Colonia
México,Toluca,50258,"El Mostrante",Colonia
México,Toluca,50258,"El Rosario",Colonia
México,Toluca,50258,Guadalupe,Colonia
México,Toluca,50258,"La Cruz",Colonia
México,Toluca,50258,"Paraje el Ocote",Colonia
México,Toluca,50258,Puxinco,Colonia
México,Toluca,50258,"Rancho Buenavista",Colonia
México,Toluca,50258,Tilapa,Colonia
México,Toluca,50260,Alejandría,Residencial
México,Toluca,50260,Capultitlán,Colonia
México,Toluca,50260,"Capultitlán Centro",Colonia
México,Toluca,50260,"El Pacífico",Colonia
México,Toluca,50260,"La Era",Colonia
México,Toluca,50260,"Paseos del Valle",Fraccionamiento
México,Toluca,50260,"Villas Fontana",Fraccionamiento
México,Toluca,50260,"Villas Santa Esther",Fraccionamiento
México,Toluca,50263,"De Cristo Rey",Barrio
México,Toluca,50263,"De la Cruz",Barrio
México,Toluca,50263,"Del Espíritu Santo",Barrio
México,Toluca,50263,"La Virgen de Guadalupe",Colonia
México,Toluca,50263,"Los Pinos",Colonia
México,Toluca,50263,"San Isidro Labrador",Colonia
México,Toluca,50263,"San Juan Apóstol",Colonia
México,Toluca,50263,"Santísima Trinidad",Colonia
México,Toluca,50264,"Las Palmas",Colonia
México,Toluca,50264,"San Felipe de Jesús",Colonia
México,Toluca,50264,"San José",Colonia
México,Toluca,50264,"San Judas Tadeo",Colonia
México,Toluca,50264,"San Pablo",Colonia
México,Toluca,50265,Cacalomacán,Colonia
México,Toluca,50265,"Cacalomacán Centro",Colonia
México,Toluca,50265,"Del Campo",Colonia
México,Toluca,50265,"Del Panteón",Barrio
México,Toluca,50265,"El Chorrito",Colonia
México,Toluca,50265,Guadalupe,Colonia
México,Toluca,50265,"La Capilla",Colonia
México,Toluca,50265,"La Loma",Colonia
México,Toluca,50265,"La Palma",Colonia
México,Toluca,50265,"Las Palomas",Colonia
México,Toluca,50265,"Sagrado Corazón de Jesús",Colonia
México,Toluca,50265,"San Miguel Zacango",Colonia
México,Toluca,50265,"San Pedro",Colonia
México,Toluca,50265,"Sixto Noguez",Colonia
México,Toluca,50265,"Sor Juana Inés de la Cruz",Colonia
México,Toluca,50265,"Tierra Coloradas",Colonia
México,Toluca,50266,"San Antonio Buenavista",Pueblo
México,Toluca,50270,Tecaxic,Pueblo
México,Toluca,50270,Tepetongo,Barrio
México,Toluca,50273,Buenavista,Colonia
México,Toluca,50273,"San Pablo",Colonia
México,Toluca,50274,Pedregal,Colonia
México,Toluca,50274,"Pueblo Nuevo",Colonia
México,Toluca,50274,Tlalnepantla,Colonia
México,Toluca,50280,Calixtlahuaca,Pueblo
México,Toluca,50280,"Santiago Tlaxomulco Centro",Colonia
México,Toluca,50283,"Del Pozo Blanco",Barrio
México,Toluca,50283,"La Pena",Barrio
México,Toluca,50283,"Los Cipreses",Colonia
México,Toluca,50284,"El Calvario",Colonia
México,Toluca,50284,"Los Pocitos",Colonia
México,Toluca,50284,Tenojo,Colonia
México,Toluca,50285,"2 de Marzo",Colonia
México,Toluca,50285,"Almoloya de Juárez",Ejido
México,Toluca,50285,"Conjunto Habitacional Las Bugambilias","Unidad habitacional"
México,Toluca,50285,"Junta Local de Caminos",Fraccionamiento
México,Toluca,50285,"La Palma Toltepec",Barrio
México,Toluca,50285,"Lázaro Cárdenas",Colonia
México,Toluca,50285,"Ojo de Agua Autopan",Colonia
México,Toluca,50285,Palmillas,Barrio
México,Toluca,50285,"Paseos San Martín","Conjunto habitaciona"
México,Toluca,50285,"San Isidro",Ranchería
México,Toluca,50285,"San Marcos",Ejido
México,Toluca,50285,"San Marcos  Yachihuacaltepec",Ejido
México,Toluca,50285,"San Martín Toltepec",Pueblo
México,Toluca,50285,"Santiago Tlaxomulco (Zimbrones)",Ejido
México,Toluca,50286,"El Calvario",Colonia
México,Toluca,50286,"El Tepetate",Colonia
México,Toluca,50286,"La Pena",Colonia
México,Toluca,50290,Alcaltunco,Colonia
México,Toluca,50290,"Bordo Nuevo",Ejido
México,Toluca,50290,Chichipicas,Colonia
México,Toluca,50290,Chupascliya,Colonia
México,Toluca,50290,"Contra Caja",Colonia
México,Toluca,50290,"De Jesús 1a. Sección",Barrio
México,Toluca,50290,"De Jesús 2a. Sección",Barrio
México,Toluca,50290,"Del Pozo",Barrio
México,Toluca,50290,"Ejido Santa Cruz Azcapotzaltongo",Colonia
México,Toluca,50290,"El Cajón",Ejido
México,Toluca,50290,"El Cerrito",Colonia
México,Toluca,50290,"El Cerro del Perico",Ejido
México,Toluca,50290,"Jicaltepec Autopan",Barrio
México,Toluca,50290,"San Pablo Autopan",Pueblo
México,Toluca,50290,"Santa Cruz Atzcapotzaltongo",Colonia
México,Toluca,50290,Tanamato,Colonia
México,Toluca,50290,Tejocote,Colonia
México,Toluca,50290,"Villas los Ángeles","Unidad habitacional"
México,Toluca,50293,"Parque industrial Toluca","Zona industrial"
México,Toluca,50294,"De Jesús 3a. Sección",Barrio
México,Toluca,50294,"De Pueblo Nuevo",Barrio
México,Toluca,50294,"De Santa Cruz",Barrio
México,Toluca,50294,"De Santa María",Barrio
México,Toluca,50294,"La Granja",Colonia
México,Toluca,50294,Tlachaloya,Colonia
México,Toluca,50295,"De Balbuena",Barrio
México,Toluca,50295,"Del Tejocote",Barrio
México,Toluca,50295,"El Cerrillo Piedras Blancas",Colonia
México,Toluca,50295,"Galaxia Toluca",Fraccionamiento
México,Toluca,50295,"Julián Escalante",Colonia
México,Toluca,50295,"La Aviación",Ejido
México,Toluca,50295,"La Trinidad",Colonia
México,Toluca,50295,"Las Jaras",Colonia
México,Toluca,50295,"Las Nicolás",Colonia
México,Toluca,50295,"Real de San Pablo",Fraccionamiento
México,Toluca,50295,"San Carlos",Barrio
México,Toluca,50295,"San Cayetano Morelos",Pueblo
México,Toluca,50295,"San Diego","Conjunto habitaciona"
México,Toluca,50295,"San José Buenavista el Chico",Barrio
México,Toluca,50295,"San José la Costa",Ejido
México,Toluca,50295,"San Mateo",Colonia
México,Toluca,50295,"Sebastián Lerdo de Tejada",Colonia
México,Toluca,50295,Tlachaloya,Pueblo
México,Toluca,50295,"Tlachaloya 2a Sección Centro",Colonia
México,Toluca,50295,"Xicaltepe Tepaltitlán (San Lorenzo)",Ejido
México,Tonanitla,55785,"Santa María Tonanitla",Pueblo
México,Tonanitla,55785,"Villas de Santa María",Fraccionamiento
México,Tonanitla,55786,"La Asunción",Colonia
México,Tonatico,51950,"San Felipe",Barrio
México,Tonatico,51950,"San Gaspar",Barrio
México,Tonatico,51950,"San Sebastián",Barrio
